Batch,Heigh(µm),Spacing(µm),Span(µm)
Batch 3,247.92930976924464,620.2514841784971,108.58548516395442
Batch 3,284.02554074418333,718.5445696913066,100.88035571960387
Batch 4,253.4935337919327,719.5959466609586,137.44962796611915
Batch 4,298.50142589054303,764.8313948122495,139.30107587099067
Batch 4,308.5204829290103,630.2565816412463,130.19406302444645
Batch 4,285.51274069276974,733.4685634611701,128.42495107333565
Batch 4,289.3304861627994,778.278578070521,131.23768178673572
Batch 4,280.3138086438446,752.74336352464,127.67769192191166
Batch 4,257.173521242069,656.6004434020001,137.94119679599532
Batch 4,304.22989206779187,787.680173538716,134.21158418041483
Batch 4,309.71214136168146,764.447268129356,137.3321544819052
Batch 4,312.638706269763,681.26944206223,130.0000324907381
Batch 4,328.43391716723835,686.4617985086318,129.93381368773356
Batch 4,319.3685287931504,671.9889623298343,125.65202371605368
Batch 4,327.61760275123106,704.1428725387589,121.4842051771413
Batch 4,280.6060293731461,712.4430196069104,125.33608568476363
Batch 4,316.5386159662968,721.5022475116441,128.4429438727704
Batch 4,298.8900186633205,697.6208235670169,120.14546232222868
Batch 4,270.66614441403385,784.9812047686758,131.81065278014884
Batch 4,321.288762387382,750.2817708263076,135.37840857884515
Batch 4,286.2044604443248,754.1472667498598,123.19514559659899
Batch 4,301.60162786325304,620.754535066562,133.35622932860252
Batch 4,264.3273778756035,663.4404506419892,115.087373926781
Batch 4,303.3044232325451,689.2721381620963,118.18222824314672
Batch 4,311.5171947860082,756.92160102054,137.60165213198883
Batch 4,290.37024388546354,656.892786247364,133.70611946373768
Batch 4,297.80051379748903,747.4386799963651,124.11329886097883
Batch 4,308.36449491136466,647.8464795681243,132.57148309786447
Batch 4,320.55521270397566,728.7234765236685,130.72704121087685
Batch 4,305.40175834746105,679.2182644589882,138.62649790835928
Batch 4,323.5383854895174,778.1528656944403,126.41181222180624
Batch 4,311.09610555731325,626.5471276146864,132.14434234747534
Batch 4,250.4774807147447,772.9449896921017,121.25945509159183
Batch 4,316.86214561629066,689.2495893704884,136.6826975116004
Batch 4,314.61866360095706,687.9809006896519,126.29353895924689
Batch 4,298.29302896032783,726.787429353594,132.64281369138124
Batch 4,325.7338310149223,748.4435472936559,132.0200609856878
Batch 4,316.46476445336805,759.2112770093568,135.42223781183074
Batch 4,298.45526557331146,772.0885523478584,135.35610443431148
Batch 4,309.6279827781552,728.0617464664062,125.40693789804976
Batch 4,316.4521516822762,724.8931588395585,119.37790701466685
Batch 4,314.50144260850664,645.1728359601875,138.0629037610349
Batch 4,302.14259194668807,769.4706535616809,133.05178197973692
Batch 4,315.637413721454,736.9107416434426,122.39459031491188
Batch 4,329.92997057002157,717.8638956881634,129.42968115122085
Batch 4,305.0063916712818,703.3731992034841,135.60023483779435
Batch 4,310.3653050979481,722.983812870699,135.0168201162465
Batch 4,286.7061265541855,749.9666887256259,135.9199469905098
Batch 4,306.2560140994055,719.5982053891839,134.69451412509324
Batch 4,280.8500639427955,674.0271206338977,138.91732175519405
Batch 4,338.22105351137816,772.0268155718679,130.23391490781688
Batch 4,315.5160830292973,693.1020231649577,128.4115826190705
Batch 4,283.9384686433947,698.1989255714275,127.01898706263827
Batch 4,295.3343118350758,733.5823631058065,135.58469821354385
Batch 4,292.2933688157275,629.4861675079525,129.28355040827063
Batch 4,299.06685500977704,703.6749327908728,115.69759320932943
Batch 4,282.4716377734195,755.6104847944018,130.24130908561213
Batch 4,277.13875547147524,749.8601079211071,121.74353199207647
Batch 4,277.5725833794222,696.913311812248,134.09607285490222
Batch 4,295.31850545954524,758.4032196278567,118.01780862485768
Batch 4,257.56855843464825,683.3703575020327,127.53193505220318
Batch 4,280.41330362093606,790.6400837158014,127.27607184565028
Batch 4,249.76434299126936,747.3795090214583,129.23405150753166
Batch 4,259.02592484752984,767.8215333939571,128.17384422734108
Batch 4,305.7692584617048,768.9159961648402,132.56387862041714
Batch 4,229.16977569987807,693.5877274345921,121.084115143606
Batch 4,307.63035059192856,717.9326266675907,136.6328482635745
Batch 4,314.75339770501654,764.7708904692614,116.99796778982981
Batch 4,329.86517132846427,777.296032109184,117.9426728854155
Batch 4,264.28135410962034,739.7404215591421,132.53957755159652
Batch 4,323.35419670926524,687.7420413925281,120.7852095564424
Batch 4,312.18974423984355,701.1378268565206,132.15502328556556
Batch 4,271.8091912771633,739.2273122043262,137.37413077981228
Batch 4,329.8768272236169,733.877570181365,130.14161939889726
Batch 4,288.21787734684267,696.2760748637166,128.2390403080152
Batch 4,258.1949397322536,800.0,138.63557223825714
Batch 4,299.30433847247235,711.6675105227384,128.27966719016382
Batch 4,294.95181900651494,666.7507971528146,129.326449200124
Batch 4,282.6789102114102,743.8598556638476,130.25521643068498
Batch 4,300.71923196147543,758.5082707978343,128.21269950189077
Batch 4,271.3346474454811,746.3915388732757,131.60429383540668
Batch 4,299.00781673870574,708.5815974021502,133.82652216407718
Batch 4,317.155725209522,748.1792454324743,138.76021460855014
Batch 4,329.2878030871143,745.9691740123969,138.27598605980756
Batch 4,251.68432846295605,667.829790839915,122.72971125784997
Batch 4,321.43673186597033,679.8482845683832,133.5815642184439
Batch 4,317.476296931414,740.8887582643006,115.73800269588781
Batch 4,296.6057980268346,748.5852926286991,131.18248973827406
Batch 4,318.7452652206727,724.5723799621155,136.8659643869663
Batch 4,287.66778716818965,745.1292052224492,137.32706104289414
Batch 4,297.118529971228,776.5584267954288,129.2635629317232
Batch 4,306.74165593576936,776.7106694758957,122.7665356365086
Batch 4,324.09831526214504,680.9713824916257,121.09050534599658
Batch 4,276.3895006678884,692.0253692857732,118.58045761335657
Batch 4,267.6004151387755,696.9827624464791,137.6143120105703
Batch 4,322.5311837479107,738.6788868680626,129.8439990378981
Batch 4,291.44437489875725,658.9454458172954,130.86251357280156
Batch 4,316.14529055491903,729.8333090549995,134.55358349012818
Batch 4,269.4451966021613,738.5046563279473,124.31195719280929
Batch 4,303.9509786160214,651.7509547632887,135.98367758997824
Batch 4,273.4097919144266,677.7264566503607,138.66325108358552
Batch 4,289.52967003822164,798.326123253303,131.7848665158216
Batch 4,288.0510903614153,751.4347763546484,112.58341372847528
Batch 4,308.0650219215861,580.3990080908213,123.0069957996218
Batch 4,265.4260777118625,787.2179480228701,137.59915803166706
Batch 4,279.6066280849392,699.0435264284406,130.0845451656474
Batch 4,286.4437785030891,689.4774146546265,134.540172773304
Batch 4,263.03850880929946,751.0223721885185,115.21565989407434
Batch 4,274.8702963409469,774.2000093044167,123.79492276896121
Batch 4,325.71095687685715,780.4295311201702,138.85047382782042
Batch 4,291.9949222933958,777.7570719893135,130.2843020203947
Batch 4,316.98134447446864,661.1228723750193,137.76172206795945
Batch 4,299.11426415673446,744.9384056877077,125.02003632342758
Batch 4,264.61213125342954,692.5430171152935,126.82282642923528
Batch 4,283.09765366453564,758.6791436816915,132.24917101206302
Batch 4,285.72521309068475,629.0713474060752,131.33068541334956
Batch 4,297.5411528616662,677.9043315911388,127.12644171167139
Batch 4,276.1404664608452,757.4151578374637,123.76936933469106
Batch 4,299.0801190743367,767.7027427732438,128.66539854946078
Batch 4,320.97009408381393,781.886802230975,133.73411192281952
Batch 4,307.4105336491101,670.7533508212142,119.53578333118737
Batch 4,323.80229017565955,761.0036127629685,135.32496267624126
Batch 4,301.45857962232856,623.5605815967849,122.51180599949714
Batch 4,299.42951687956673,706.1064036562632,128.69695017992416
Batch 4,305.80572872631444,738.5413700976294,135.48645554047957
Batch 4,319.6402975486095,755.5594847437998,134.37963841291014
Batch 4,303.34465792236915,686.1234738359301,130.0040071691732
Batch 4,266.364265027389,732.764724505921,120.23736174153734
Batch 4,305.02905385225563,699.5368268011973,125.1146741536486
Batch 4,324.57499419387875,768.2412994503532,121.22036665408444
Batch 4,336.37724356733344,728.0262279602316,123.35566604638382
Batch 4,318.9940036258223,689.6035585603288,136.85536874401663
Batch 4,312.226215927798,643.6090826307535,135.07962350851219
Batch 4,296.54449730282516,795.244163016079,133.9832602841886
Batch 4,328.49906528655845,746.7560812543368,134.74503122359528
Batch 4,333.8154797766491,765.1517320199291,128.41053922026148
Batch 4,312.8794508497388,741.2563881276574,136.94914770537645
Batch 4,268.2212694157446,672.5534345184228,139.15161725683203
Batch 4,311.3765794826169,728.7665329568904,127.50813068296301
Batch 4,320.1142573527936,737.5071262092171,128.71471807879524
Batch 4,281.82397513619685,776.9497490890262,129.36801273873763
Batch 4,311.8172657455793,658.9896361028964,125.62699152361915
Batch 4,253.51953668157918,692.5207633559514,126.97407037908738
Batch 4,327.37668235117894,707.7454372106621,124.76496215219518
Batch 4,311.7089852716915,634.0046286010826,107.10492107739242
Batch 4,276.91461575587556,763.9567123390154,132.71186274952953
Batch 4,318.091099143163,751.3220624936043,125.62993439820788
Batch 4,320.2772488182785,715.0975846317398,133.17526831968934
Batch 4,316.3646483534532,703.8559237077595,133.2962562629509
Batch 4,299.2215348196665,745.4709982317927,135.54704857976463
Batch 4,309.67912896916994,704.5224727847409,123.31882622987787
Batch 4,312.5374973683898,728.442100625382,133.8304050532051
Batch 4,310.4759243907903,769.1578524146217,133.61248065981619
Batch 4,287.6433432851371,759.1610470343614,130.5742606823148
Batch 4,314.68416550743746,781.7466330537881,139.24148996652247
Batch 4,325.8320097095515,712.1129795427256,132.65554755267246
Batch 4,271.26752143188196,707.7726867162094,125.30856662600652
Batch 4,251.71920689379903,770.2722279506997,130.0625233356161
Batch 4,264.2339793270953,721.2977385155978,125.88545653046592
Batch 4,243.71799144411554,769.1499204805475,130.66925916793826
Batch 4,306.7958890027236,741.2996976117695,129.26935164541447
Batch 4,320.49134734206655,774.0905158942143,124.30115827633814
Batch 4,326.65608136375755,773.1331965007107,132.83108988501934
Batch 4,314.7022020362682,632.6349836122253,121.58946034526838
Batch 4,269.9447236589218,665.1734577810867,126.62991847564007
Batch 4,285.34353621283356,712.286166762847,133.01371048650796
Batch 4,281.32761819626035,731.0474674845979,124.41382759449684
Batch 4,300.1341492428225,683.1066719888904,130.17880699500074
Batch 4,232.18877074801242,729.69381342427,127.35523207998872
Batch 4,308.0940695095618,714.42893547127,133.31399192027385
Batch 4,298.5192931882554,765.7910634336438,133.4792214918303
Batch 4,230.70443164268266,718.0330958307617,135.1755675506604
Batch 4,326.6500514784035,762.8165948810092,134.0917617899189
Batch 4,306.83043746997134,759.53472460897,127.06222439382228
Batch 4,333.3097885905836,781.1517275342994,127.42393855409304
Batch 4,310.0180840047864,669.5031258264223,129.14065965174188
Batch 4,272.0299855330306,687.4581120916971,131.76155104921898
Batch 4,276.5644603044186,776.313884074937,133.97506549738515
Batch 4,304.0246460673435,637.3323645276841,125.4260891801012
Batch 4,286.7756999176507,767.8431752960574,115.84740159725013
Batch 4,309.07388246697633,649.2337911711072,126.04336428473198
Batch 4,284.80986914446265,731.8218522217908,135.05944965921952
Batch 4,284.00406653056564,747.6288458298793,119.48559396014613
Batch 4,315.1429353311876,656.5759674960821,125.81114620245907
Batch 4,321.0871128090051,649.9619531571209,136.6785250091089
Batch 4,274.30180359715337,763.8874095314562,130.16183618241513
Batch 4,284.2083772931277,677.9929951492743,127.8324377520623
Batch 4,324.5651023859747,713.2211664366869,132.91079477565918
Batch 4,306.2440742889881,753.8271940440304,128.10371531876177
Batch 4,316.9344412209218,726.2712647262304,125.72568227590759
Batch 4,314.9938330999097,721.495888168154,138.60282507923378
Batch 4,329.61542742446784,659.8344794359343,134.31778844019502
Batch 4,320.56291890844994,741.7977997224509,130.78311037129401
Batch 4,299.21285440742304,763.8407764275637,137.18869460032238
Batch 4,333.2822675553766,698.9100480947336,123.20901395487942
Batch 4,328.2250465455538,686.162686401679,130.86116652382722
Batch 4,301.4660998399288,698.0318790713359,112.47175002379734
Batch 4,295.37768072021885,717.8117386516236,119.25670596044814
Batch 4,322.68393698756313,701.9944804670292,128.624794585272
Batch 4,263.2545395257306,757.2449698608293,131.34704378954373
Batch 4,330.55198719295765,741.3731188785224,123.34522686271475
Batch 4,276.17943192307104,761.8034656422865,138.63929127716682
Batch 4,332.2847030587921,764.0962252804086,124.00918986628133
Batch 4,280.5542662315346,718.7668812553936,130.25756352784578
Batch 4,278.70589843326434,601.4337749161276,121.24647812261333
Batch 4,279.1015443352039,691.1613410222496,117.1772806195228
Batch 4,282.9434589460579,730.8075678532457,137.42949418446784
Batch 4,316.2492018658795,656.3544039266388,125.58681010823301
Batch 4,315.2931703050783,690.4993840216335,136.72127110431967
Batch 4,291.9270127225484,701.8437908451783,116.27222260525204
Batch 4,317.7746867866065,773.1890056599782,130.89464919737972
Batch 4,307.6670007648791,676.642664468006,127.95822832716036
Batch 4,320.06206324656057,603.6868845820104,132.5451652647181
Batch 4,286.67141321287284,776.9659063717867,137.88614853095564
Batch 4,318.198698452316,671.4184914333348,132.48044049215306
Batch 4,324.6322092071929,785.2491785318302,123.1525545682967
Batch 4,306.44757557502294,775.0997594808555,124.9106470593846
Batch 4,328.96676432968457,730.6643780979375,134.2909553802501
Batch 4,310.62353018835813,751.7005589458677,115.85675714044012
Batch 4,316.83811884016256,711.9425477572815,123.84205659966396
Batch 4,251.50890127487241,745.5669947452709,112.22310439225768
Batch 4,269.1686490966632,662.0310270645496,126.80937541833731
Batch 4,267.97435067531836,759.9604620464556,136.77619608570876
Batch 4,303.0807731239755,747.6279637003319,135.79899163335637
Batch 4,245.27196655700027,706.1460034138067,116.0751914088875
Batch 4,319.8504453073645,637.896372965078,135.843143392973
Batch 4,257.1119555067872,691.9945429665449,118.49933780003013
Batch 4,310.1964762379339,732.2129178147786,118.80805375043116
Batch 4,286.1089555049738,768.5249327229519,135.63247324004288
Batch 4,317.49601124712217,651.3830580963934,135.0148399647963
Batch 4,274.27970820807667,741.5025744015661,131.23560513037037
Batch 4,313.0615206948416,763.7966331236858,134.7429812235142
Batch 4,292.19174835509637,761.877269510974,137.05651435673136
Batch 4,305.6856557322698,795.0844860931898,121.75576898050912
Batch 4,298.9312683777324,780.0259399086776,129.38782615156032
Batch 4,319.91081603123973,695.401435725299,124.21956976902302
Batch 4,306.2846853133908,753.0123353685123,138.22139824638694
Batch 4,311.3097402538855,774.8261640515874,137.1926343704911
Batch 4,290.4621333149167,729.9004747978902,139.73332450642633
Batch 4,299.430910529675,735.9870441267329,125.87441335690048
Batch 4,319.9586593065492,744.0797788664238,129.59530449793775
Batch 4,240.42020997727226,736.5531803028709,137.33419932605938
Batch 4,277.781028003436,743.8577715463684,114.93086730646525
Batch 4,304.3226674726397,770.021596950771,128.6745078710126
Batch 4,275.19775659223876,649.0441361070203,129.46533259882486
Batch 4,314.7924634888326,712.5433505810402,137.1096648586054
Batch 4,323.7351632832405,793.4155321001349,131.3716550756627
Batch 4,262.71611890761403,736.050914159634,129.3152313943313
Batch 4,294.09684875509123,727.1111263479811,138.59233672774263
Batch 4,281.9314432211771,773.6865095605949,109.41917101694048
Batch 4,291.9036454776799,696.3519285134812,121.74498739834917
Batch 4,311.23960610330244,785.7672230570356,129.9331755721407
Batch 4,291.1243766541096,707.3648312420522,132.63070805520624
Batch 4,311.28448692021027,772.0572149980532,136.93617719834282
Batch 4,323.44103139592676,721.339642286394,124.62800656693628
Batch 4,287.8187435540253,771.3184732274349,139.02086018004428
Batch 4,325.4076924616133,749.7750473316805,137.6609549047418
Batch 4,289.41990398220105,725.1082495354121,110.1386799195281
Batch 4,311.73987860021134,711.569991409342,111.91696784565079
Batch 4,280.35015013686996,721.2502573135303,121.38750943868638
Batch 4,297.8683793236421,766.2709975753583,118.75355344494612
Batch 4,331.3632908633656,717.1290431152307,123.92413165371016
Batch 4,322.21692540351034,640.5165669690456,130.5010085074669
Batch 4,300.3252604267471,635.8377513391787,128.3121220487052
Batch 4,300.28357693966996,653.9370955022907,112.66157515800106
Batch 4,286.1606181861656,740.9969638339317,119.559554860308
Batch 4,277.5691451447717,767.3310771833335,129.78877945536115
Batch 4,273.12000404973867,645.5494775974885,127.75519673153752
Batch 4,278.83340432996397,616.9072479559358,122.87291594894883
Batch 4,274.08350148008583,757.8029044031384,134.21573971996332
Batch 4,317.8030767075177,746.8546765391761,132.27425257546327
Batch 4,292.99488168385994,751.675521396953,126.97837453997742
Batch 4,294.5949312390326,648.2053413500768,131.27733983931938
Batch 4,296.70364739393824,738.8798098351072,114.76310932103718
Batch 4,276.79464886264407,720.2813439248986,133.23419270685486
Batch 4,289.93386302364115,786.2205444308264,137.94857562652123
Batch 4,332.02791946768093,782.5709771271842,133.19615504813981
Batch 4,291.4718760146553,737.4352716429385,133.14269323246086
Batch 4,278.2463823667416,779.3450256372292,128.2441713042564
Batch 4,326.37963638240154,734.0872443033538,119.67031206098872
Batch 4,280.44279643895095,791.7540191250331,136.0576456842496
Batch 4,297.46261937869474,775.6774327508285,121.92068409251321
Batch 4,303.0633339675124,720.5178625737817,137.9870168195955
Batch 4,307.5317585254848,668.9869957014233,132.19280190160643
Batch 4,322.60179802071036,766.9954532595973,138.23348716371973
Batch 4,266.6350182255002,587.7071581281351,117.47101259983145
Batch 4,299.1394047080643,702.0598712711667,129.35489524410008
Batch 4,305.52612147578515,709.5830074358439,118.14963420242125
Batch 4,311.5441051620994,734.0857531002891,120.8577000700022
Batch 4,326.4688794010771,763.4833245985644,135.0033945094068
Batch 4,293.9609693978973,624.1028332122748,138.90251634964946
Batch 4,332.4491421123134,721.3713824981116,128.33924816210526
Batch 4,326.3348696206101,699.9587658639762,137.8067675235975
Batch 4,280.0949417503599,699.7382685596333,135.905809156122
Batch 4,321.5916810537365,746.6525481437017,126.8861984096705
Batch 4,329.3099599156999,685.9088552917951,124.45650001697922
Batch 4,327.52224137038695,744.1221135652252,118.86303070863201
Batch 4,300.9980177311442,754.7835134732145,123.07631858780334
Batch 4,295.6394513193817,776.6042410434169,126.05072219209899
Batch 4,285.47990151443,778.657443206343,137.05442994914995
Batch 4,278.66958811271894,708.0073915616641,136.30404677913512
Batch 4,266.4833521490382,739.0966163974308,131.04766903476545
Batch 4,316.6691161479852,616.273576403432,130.32944525916588
Batch 4,266.92744240200693,750.350594152774,130.91518267573616
Batch 4,263.9516219080088,749.111024725147,120.1110513882737
Batch 4,316.671952629267,746.0237695473935,123.42169218358782
Batch 4,285.1709733724774,673.0219109298669,138.55976969249983
Batch 4,305.0702281233159,773.0023737950746,136.8487806724287
Batch 4,313.3218862612637,732.5637347090615,130.12199964174556
Batch 4,283.83842456799755,695.0791572690282,116.45930393297976
Batch 4,319.83316816831405,665.1765735048616,135.22005893248985
Batch 4,312.3066679711171,647.3238153931272,124.18231754892616
Batch 4,326.18482233500873,797.9769539241943,128.32090723422368
Batch 4,284.1992111878468,646.7539952821363,121.77341100394057
Batch 4,313.2990382550114,757.8183314428663,119.21468725966737
Batch 4,314.20890672973024,784.0702905097912,132.8951781974472
Batch 4,310.62815640337135,695.2646493541015,130.27542774368513
Batch 4,316.1858094268001,739.0007702729145,128.56547875646197
Batch 4,302.02249910249645,685.6461511916585,116.17344007704625
Batch 4,281.5060354725207,739.5344941205374,125.87976015364211
Batch 4,309.09105183405984,774.9848104874495,135.37924305590164
Batch 4,300.1101442531148,640.7401376685526,131.00190303493414
Batch 4,325.0445327066201,738.8134500352437,134.98681287793772
Batch 4,300.4045114329224,689.1801434508166,121.56555295130791
Batch 4,317.79472356209465,742.1388106022655,139.40816709572024
Batch 4,278.7359376549315,776.519069060617,138.71804299478214
Batch 4,337.0657349247259,779.0532298690121,137.60473500989247
Batch 4,311.16658324085654,690.1789974841333,125.92389047816772
Batch 4,286.07967292710396,685.6954609116485,124.7045180409994
Batch 4,297.7334128813576,726.4463539585947,138.89945551614466
Batch 4,316.6595877107254,757.493285534381,115.28115203454804
Batch 4,306.80195204694877,761.8461678167783,125.08094120186175
Batch 4,330.49998278372505,733.0780259135137,121.93222065808709
Batch 4,288.0307994665649,771.733565310515,130.50526907650791
Batch 4,307.16943271200853,747.8089349655302,133.31848154210775
Batch 4,264.54922687798944,702.4550987109927,132.85703606097843
Batch 4,293.1695551881546,750.231451159623,124.66401487188595
Batch 4,334.2970476638345,716.4486350040982,129.07617055595853
Batch 4,304.0309528513127,684.1646637423732,134.8688085808023
Batch 4,313.47404168479994,664.1790650613859,134.57928790074402
Batch 4,314.43853264297206,691.3825891193965,127.5432995315571
Batch 4,279.0186847863418,691.4735105740851,121.25766382714983
Batch 4,247.8802143691384,689.599075182301,132.52155692141753
Batch 4,281.72454190357746,692.9782422059653,118.95062592356248
Batch 4,316.39046513188555,750.5588901783435,138.79593711291727
Batch 4,293.8130510683609,738.9115497643336,138.19477865555925
Batch 4,292.91893197117525,782.3162044675776,121.92291720135859
Batch 4,285.9538493155479,675.0238755424209,118.42875298543711
Batch 4,300.8288849338138,758.8134858785575,127.29234388611769
Batch 4,314.59137178915637,723.0500032722987,134.71217335541994
Batch 4,271.03887212340965,741.337738917636,134.77503460101252
Batch 4,311.2597358562449,723.2409937049275,108.62948266880218
Batch 4,311.58879454499197,793.0657029796453,134.11356366093645
Batch 4,322.54823956348156,721.0424889822535,127.93537914577529
Batch 4,326.8101790090783,736.4241780236764,134.58722302889777
Batch 4,294.1739593081443,765.5146126188736,117.1635718911539
Batch 4,306.9414316686115,724.9146917998478,138.31339282723155
Batch 4,330.5840705261851,716.5876650496207,137.14155815742737
Batch 4,328.44411611012663,645.350678171399,138.0746686830451
Batch 4,323.3306184245127,692.2196819096162,125.65914555485696
Batch 4,307.00801120414644,721.5566301753461,110.33057620455057
Batch 4,300.40190131352426,703.9342804824162,132.70365861054427
Batch 4,284.83607713969315,772.2853486108927,135.01430526728973
Batch 4,302.2172252380575,667.9746578892341,130.24416238296197
Batch 4,320.4952537031505,728.627474327013,130.98882045486164
Batch 4,252.32280050720453,631.8851109077411,134.51131685643327
Batch 4,274.6636062789232,724.3553693121271,124.73392884815286
Batch 4,284.03227562747304,664.1570223540457,137.09197683792684
Batch 4,301.3572692853117,682.0079862486182,134.98962636056748
Batch 4,336.5759189580731,695.9540351822639,131.94931402602506
Batch 4,333.5958576830154,745.0784291825778,125.17510650100962
Batch 4,288.55237759165914,673.5035176333259,119.70460860078772
Batch 4,303.0932316040959,665.0409723589164,135.51605938252595
Batch 4,328.5636894683397,755.3258440366303,133.15914031110455
Batch 4,282.7548674342447,691.2599045431739,135.8379131108382
Batch 4,333.46748916693434,753.9849423174085,137.62989525176994
Batch 4,277.4089996502708,722.8151446914362,123.8522879688498
Batch 4,294.125247508391,721.0554880290481,116.60816072983266
Batch 4,297.6932886370207,658.7886983323658,130.0408560827887
Batch 4,289.3309013560661,730.7933734190135,122.19329528389403
Batch 4,332.95036768301327,713.4060756143223,134.19695629939383
Batch 4,286.38568764703024,767.7878077862221,123.10084681188941
Batch 4,324.2919559924719,695.7038567284252,137.10747304900528
Batch 4,327.8780407833249,710.3490330127022,129.0278805571225
Batch 4,251.64976176933743,671.0414733378077,132.1762023299097
Batch 4,328.45090034716685,786.297788122538,138.36459672158247
Batch 4,276.2360394487641,743.6771932522381,125.21378400565987
Batch 4,291.7494706622123,746.6821752792273,118.0692976943476
Batch 4,249.8929795479283,784.2609130847464,116.63684160477781
Batch 4,313.2886857315907,717.2130079026208,124.68563753930019
Batch 4,304.7048940428534,762.9839537669316,129.2065119649826
Batch 4,253.85430703713752,672.064463162076,126.24909105185122
Batch 4,309.88454172218763,651.7844095338231,130.61415336126493
Batch 4,292.5498988749363,770.3877211003937,139.76290003505537
Batch 4,310.61057351819187,740.6674194571988,136.29836062652822
Batch 4,295.07896076245436,657.323847904412,133.9929642263175
Batch 4,264.3086899617557,742.5605104161335,122.35053567071535
Batch 4,294.9841806784271,748.31618594946,127.37352901120374
Batch 4,282.930087827137,777.475174123032,129.6226833200363
Batch 4,292.9752735932444,791.2216981339412,127.01909767608963
Batch 4,262.2270321555764,780.0845486600158,130.7600063033707
Batch 4,297.8650971107686,698.6308018732119,118.66748403236177
Batch 4,286.69873923653057,734.5250288016952,129.1930277148055
Batch 4,305.0392358692143,719.612787088708,134.5588173442933
Batch 4,327.13478156619226,725.1772536827476,130.41534479087989
Batch 4,319.79760871598523,641.6358502211679,126.85976466843256
Batch 4,281.41299395395527,736.666902909265,130.91530110094516
Batch 4,336.88779899383974,758.50069286637,125.67718608976912
Batch 4,314.43294041991703,767.6530740629569,116.9017144626216
Batch 4,309.5184273348896,680.3305842169957,132.1658679797667
Batch 4,280.0441877499212,737.9310175045141,137.65315509842685
Batch 4,297.97910702513695,741.3444190164512,128.77521981653175
Batch 4,306.1827393395158,650.6218279380777,132.4596125824766
Batch 4,321.097639990179,755.0573658028854,129.7920655907058
Batch 4,316.7003800975673,762.6967670736522,128.98964472026506
Batch 4,319.30971999704855,709.4813321647234,125.35750553807273
Batch 4,321.2949522268898,718.9179079863334,138.4972755043538
Batch 4,334.53644584357176,696.9801336024805,134.77062466730675
Batch 4,265.3624450003834,684.4865942780798,134.5353086071201
Batch 4,296.37675447990466,760.698497984142,129.92570699569666
Batch 4,308.0057326395113,710.669602878531,133.27794322446675
Batch 4,280.137018678824,783.4188962078472,131.8773454673819
Batch 4,314.08552252655966,741.4981944588193,131.13329520173858
Batch 4,324.0728758382186,673.3628739554289,111.29101406179717
Batch 4,291.9759699199002,775.4489326687003,122.82194000877939
Batch 4,322.341619554567,775.2543211273712,136.7388729104262
Batch 4,319.0310424971484,786.2357777958659,136.49704749930964
Batch 4,299.9587612403471,705.4537417835884,127.84977498948689
Batch 4,311.4612419742587,695.2141694786851,132.79172944095
Batch 4,330.65398266541166,713.2088213374601,126.5879582789344
Batch 4,314.1136711093534,691.8074292626754,127.94894438685374
Batch 4,275.561407205808,744.7456211901977,125.81945574634034
Batch 4,303.7929088326662,698.4055009822456,119.56651194945292
Batch 4,315.4174381894487,767.900268475993,138.18246862055952
Batch 4,278.3578982483984,602.164433001119,111.96137195462364
Batch 4,327.7662688375418,756.9568937499695,129.31604890989496
Batch 4,243.69486638778073,754.7170798677066,139.73021755172243
Batch 4,313.90130465516444,681.063161189543,126.34864510600684
Batch 4,286.73660562454586,758.7559292988042,127.92432622991889
Batch 4,307.54513576679847,777.094005643838,121.00261964968509
Batch 4,236.8755294174597,745.8202667822752,128.22243945619834
Batch 4,323.9767743930775,743.5145471428768,133.33459151377227
Batch 4,245.4344721706862,664.0652446253443,135.0954773614084
Batch 4,307.21050745172766,729.482846781506,129.5121730041054
Batch 4,288.0098530185362,761.0740124489612,131.45505103518582
Batch 4,318.89527420613445,701.7694810047421,120.13355457969905
Batch 4,270.1609111896186,743.8703753414588,137.54838510723476
Batch 4,309.7230650618057,726.1928029636354,121.28134821659121
Batch 4,278.7916650644736,718.916687772039,121.82044986715475
Batch 4,299.59151388126816,781.6322483735859,129.2090352145205
Batch 4,267.47618201728335,765.7729606842663,136.07848877722114
Batch 4,297.3411217534877,789.7083464637975,116.42877029233595
Batch 4,317.9503392048308,696.2857041516774,127.29543333656983
Batch 4,295.21936939558316,767.0082569276491,134.34590982794333
Batch 4,311.3236146595076,716.7026712403608,118.6011662015309
Batch 4,320.05795709873763,765.8588197249694,112.33437363447104
Batch 4,269.09101269486814,716.2551189915206,132.03460678505303
Batch 4,336.1910010814469,760.4708644163927,130.29201328114186
Batch 4,290.60943671477344,728.8782235439512,116.69400482548554
Batch 4,265.6528529736129,650.8954881830823,122.80232135380973
Batch 4,284.1869056356065,782.7086463500995,129.53494535365104
Batch 4,248.6587945329441,718.6802998665798,125.53886437423868
Batch 4,323.5585202270698,772.3165073231139,137.58150680714493
Batch 4,306.64475888342974,768.7598021750005,136.1296705683268
Batch 4,277.50859881359503,645.4696339716767,132.97861819572736
Batch 4,315.92131983963304,744.5810680670377,134.6524918478064
Batch 4,310.61566240653184,689.8310582517403,133.4129213829849
Batch 4,306.72451671435624,629.9502928226534,136.75290977198313
Batch 4,285.45160159735906,689.9801754215475,127.74467964347375
